k_gene_id,module,k_species_id,k_species_name,ncbi_tax_id,aaseq
bln:Blon_0399,md:bln_M00570,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1574,md:bln_M00570,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2134,md:bln_M00570,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2452,md:bln_M00570,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1730,md:bln_M00579,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1731,md:bln_M00579,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_0538,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_0626,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_0896,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2062,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2063,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2171,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_2172,md:bln_M00632,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1874,md:bln_M00844,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1875,md:bln_M00844,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
bln:Blon_1877,md:bln_M00844,bln,Bifidobacterium longum subsp. infantis ATCC 15697 (JGI),216816,
ctr:CT_328,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_332,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_505,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_587,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_693,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_722,md:ctr_M00002,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_063,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_121,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_185,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_186,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_213,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_313,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_378,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_750,md:ctr_M00004,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_063,md:ctr_M00006,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_185,md:ctr_M00006,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_186,md:ctr_M00006,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_121,md:ctr_M00007,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_213,md:ctr_M00007,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_313,md:ctr_M00007,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_750,md:ctr_M00007,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_366,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_367,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_368,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_369,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_370,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_382,md:ctr_M00022,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_183,md:ctr_M00052,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_452,md:ctr_M00052,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_500,md:ctr_M00052,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_123,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_124,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_238,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_239,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_265,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_293,md:ctr_M00082,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_104,md:ctr_M00083,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_237,md:ctr_M00083,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_532,md:ctr_M00083,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_770,md:ctr_M00083,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_451,md:ctr_M00093,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_699,md:ctr_M00093,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_826,md:ctr_M00093,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_210,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_299,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_433,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_445,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_485,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_633,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_662,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_745,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_746,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_747,md:ctr_M00121,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_022,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_026,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_028,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_086,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_098,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_125,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_126,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_150,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_316,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_317,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_318,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_319,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_342,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_419,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_420,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_436,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_438,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_439,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_506,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_508,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_509,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_511,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_512,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_513,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_514,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_515,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_516,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_517,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_518,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_519,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_520,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_521,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_522,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_523,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_524,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_525,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_526,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_527,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_528,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_617,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_626,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_680,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_785,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_786,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_787,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_799,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_801,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_802,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_803,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_810,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_834,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_835,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_843,md:ctr_M00178,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_245,md:ctr_M00307,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_246,md:ctr_M00307,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_247,md:ctr_M00307,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_557,md:ctr_M00307,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_327,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_611,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_612,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_613,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_614,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_731,md:ctr_M00840,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_489,md:ctr_M00854,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_798,md:ctr_M00854,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
ctr:CT_866,md:ctr_M00854,ctr,Chlamydia trachomatis D/UW-3/CXbbu  Borreliella burgdorferi B31,813,
bbu:BB_0055,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0056,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0057,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0337,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0348,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0658,md:bbu_M00002,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0544,md:bbu_M00005,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0222,md:bbu_M00006,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0561,md:bbu_M00006,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0636,md:bbu_M00006,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0128,md:bbu_M00052,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0463,md:bbu_M00052,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0575,md:bbu_M00052,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0819,md:bbu_M00052,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0137,md:bbu_M00086,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0593,md:bbu_M00086,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0527,md:bbu_M00120,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0547,md:bbu_M00120,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0702,md:bbu_M00120,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0812,md:bbu_M00120,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0112,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0113,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0115,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0123,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0127,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0188,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0189,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0229,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0233,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0256,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0338,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0339,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0350,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0386,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0387,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0390,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0391,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0392,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0393,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0396,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0440,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0477,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0478,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0479,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0480,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0481,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0482,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0483,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0484,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0485,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0486,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0487,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0488,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0489,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0490,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0491,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0492,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0493,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0494,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0495,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0496,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0497,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0499,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0500,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0501,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0503,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0615,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0695,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0699,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0703,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0778,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0780,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0786,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0804,md:bbu_M00178,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0589,md:bbu_M00579,bbu,Borreliella burgdorferi B31,139,
bbu:BB_0622,md:bbu_M00579,bbu,Borreliella burgdorferi B31,139,
tpa:TP_0294,md:tpa_M00005,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0331,md:tpa_M00006,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0477,md:tpa_M00006,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0478,md:tpa_M00006,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0350,md:tpa_M00015,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0351,md:tpa_M00015,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0797,md:tpa_M00015,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0305,md:tpa_M00052,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0342,md:tpa_M00052,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_1010,md:tpa_M00052,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0145,md:tpa_M00086,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0060,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0061,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0063,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0188,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0189,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0190,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0191,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0192,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0193,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0194,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0195,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0196,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0197,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0198,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0199,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0200,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0201,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0202,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0203,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0204,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0205,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0206,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0207,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0209,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0210,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0211,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0213,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0234,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0237,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0238,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
tpa:TP_0239,md:tpa_M00178,tpa,Treponema pallidum subsp. pallidum Nichols,160,
